Name,Web of Science Documents,Times Cited,% Docs Cited,Rank,Category Normalized Citation Impact,Country or Region,Organization Type
Yonsei University,232,3030,91.37931034482759,94,1.0007133620689657,SOUTH KOREA,Academic
Southwest Jiaotong University,226,2863,94.24778761061947,96,1.1461433628318585,CHINA MAINLAND,Academic
University of Pennsylvania,223,4319,91.03139013452915,97,1.6900224215246638,USA,Academic
Ohio State University,221,2431,87.78280542986425,98,1.0617144796380091,USA,Academic
Free University of Berlin,220,3810,95.0,99,1.2522227272727273,GERMANY (FED REP GER),Academic
National Taiwan University,219,3076,92.23744292237443,100,1.1273840182648402,TAIWAN,Academic
University of Sydney,219,2846,86.7579908675799,100,1.100449315068493,AUSTRALIA,Academic
University of Tokyo,218,3088,87.61467889908256,102,1.136779357798165,JAPAN,Academic
Technische Universitat Dresden,218,3832,94.95412844036697,102,1.581780275229358,GERMANY (FED REP GER),Academic
ETH Zurich,217,3858,94.00921658986175,104,1.3112456221198157,SWITZERLAND,Academic
King Saud University,214,3382,89.25233644859813,105,1.314057476635514,SAUDI ARABIA,Academic
University of Indonesia,211,238,46.44549763033176,106,0.9452530805687205,INDONESIA,Academic
Texas A&M University System,211,3538,90.52132701421802,106,1.2301047393364928,USA,Academic System
Air Force Military Medical University,209,2911,91.38755980861244,108,1.1822904306220097,CHINA MAINLAND,Academic
State University of New York (SUNY) System,205,2637,90.2439024390244,109,1.0398843902439023,USA,Academic System
Texas A&M University College Station,204,3494,90.68627450980392,110,1.2533303921568628,USA,Academic
University of Manchester,204,3499,93.62745098039215,110,1.6108426470588235,ENGLAND,Academic
North Carolina State University,202,2752,83.66336633663366,112,1.1056965346534655,USA,Academic
Beihang University,202,2845,96.03960396039604,112,1.131170792079208,CHINA MAINLAND,Academic
Beijing University of Chemical Technology,202,3346,90.5940594059406,112,1.3438965346534655,CHINA MAINLAND,Academic
Universidade Estadual de Campinas,201,3241,95.02487562189054,115,1.1778756218905473,BRAZIL,Academic
Tohoku University,200,1963,86.0,116,0.8146945000000001,JAPAN,Academic
Consejo Nacional de Investigaciones Cientificas y Tecnicas (CONICET),200,2241,95.5,116,0.8878420000000001,ARGENTINA,Government
Imperial College London,199,2974,84.92462311557789,118,1.105370854271357,ENGLAND,Academic
Queensland University of Technology (QUT),198,3594,90.40404040404042,119,1.5761090909090911,AUSTRALIA,Academic
McGill University,198,2761,91.41414141414141,119,1.126187878787879,CANADA,Academic
