Name,Web of Science Documents,Times Cited,% Docs Cited,Rank,Category Normalized Citation Impact,Country or Region,Organization Type
Ulsan National Institute of Science & Technology (UNIST),1028,28774,94.64980544747081,115,2.1489258754863814,SOUTH KOREA,Academic
Tongji University,1012,29944,92.68774703557312,116,2.2745433794466403,CHINA MAINLAND,Academic
National Tsing Hua University,1008,17102,84.72222222222221,117,1.5183664682539684,TAIWAN,Academic
Pennsylvania State University - University Park,1000,28160,92.80000000000001,118,2.0556585,USA,Academic
Osaka University,997,13013,85.75727181544633,119,1.0029802407221666,JAPAN,Academic
University of Texas Austin,991,34815,92.53279515640767,120,2.4361580221997983,USA,Academic
University System of Maryland,991,27425,90.21190716448032,120,2.113732492431887,USA,Academic System
"Changchun Institute of Applied Chemistry, CAS",971,38705,95.46858908341915,122,2.8949613800205976,CHINA MAINLAND,Research Institute
Purdue University System,969,21313,92.26006191950464,123,1.6666411764705884,USA,Academic System
Purdue University,966,21274,92.2360248447205,124,1.6695028985507248,USA,Academic
Monash University,953,25591,95.0682056663169,125,1.9625393494228753,AUSTRALIA,Academic
Nanjing University of Science & Technology,949,27690,91.04320337197049,126,2.1361172813487883,CHINA MAINLAND,Academic
Technische Universitat Dresden,945,21832,92.27513227513228,127,1.8186315343915345,GERMANY (FED REP GER),Academic
University College London,942,20695,93.52441613588111,128,1.706096390658174,ENGLAND,Academic
Purdue University West Lafayette Campus,941,20574,92.4548352816153,129,1.600941551540914,USA,Academic
CNRS - Institute for Engineering & Systems Sciences (INSIS),937,14111,88.26040554962647,130,1.1218749199573108,FRANCE,Research Institute
Istituto Italiano di Tecnologia - IIT,924,20461,94.15584415584416,131,1.654825757575758,ITALY,Research Institute
Hong Kong Polytechnic University,909,26379,95.59955995599559,132,2.4020968096809683,HONG KONG,Academic
Sorbonne Universite,908,13338,89.97797356828194,133,1.205710242290749,FRANCE,Academic
University of Oxford,901,24076,94.78357380688124,134,1.928966703662597,ENGLAND,Academic
University of Queensland,893,28545,95.40873460246361,135,2.469747032474804,AUSTRALIA,Academic
University of California San Diego,888,24861,93.13063063063063,136,2.003179054054054,USA,Academic
Hong Kong University of Science & Technology,886,32682,94.69525959367945,137,2.8287117381489844,HONG KONG,Academic
Donghua University,881,25438,96.59477866061293,138,2.418341089670829,CHINA MAINLAND,Academic
Department of Science & Technology (India),859,14811,93.9464493597206,139,1.3554251455180444,INDIA,Government
Northeastern University - China,853,12867,91.09026963657679,140,1.3483309495896836,CHINA MAINLAND,Academic
Czech Academy of Sciences,841,9369,78.83472057074911,141,0.8564796670630203,CZECH REPUBLIC,National Academy
University of Washington,841,29395,94.29250891795482,141,2.5179478002378124,USA,Academic System
University of Wollongong,835,35846,96.76646706586827,143,2.983367784431138,AUSTRALIA,Academic
University of Washington Seattle,831,29250,94.46450060168472,144,2.5238914560770156,USA,Academic
University of Toronto,824,25771,92.59708737864078,145,2.241915655339806,CANADA,Academic
University of Maryland College Park,823,24917,91.13001215066828,146,2.2243748481166468,USA,Academic
Technical University of Denmark,816,16296,94.6078431372549,147,1.5610120098039217,DENMARK,Academic
Rice University,814,28106,94.84029484029483,148,2.518267321867322,USA,Academic
King Abdulaziz University,797,33224,91.7189460476788,149,2.494124592220828,SAUDI ARABIA,Academic
University of Wisconsin System,797,20969,94.73023839397742,149,2.0932292346298618,USA,Academic System
East China University of Science & Technology,791,19338,94.56384323640961,151,1.85729203539823,CHINA MAINLAND,Academic
Institute for Basic Science - Korea (IBS),787,23815,94.79034307496823,152,2.068882210927573,SOUTH KOREA,Research Institute
Polish Academy of Sciences,785,9442,90.44585987261146,153,0.9964859872611466,POLAND,National Academy
"Dalian Institute of Chemical Physics, CAS",785,26125,96.81528662420382,153,2.576898853503185,CHINA MAINLAND,Research Institute
Royal Institute of Technology,782,15004,94.37340153452686,155,1.5255856777493606,SWEDEN,Academic
"Beijing Institute of Nanoenergy & Nanosystems, CAS",780,37913,98.2051282051282,156,3.563062564102564,CHINA MAINLAND,Research Institute
Jiangsu University,779,14444,90.37227214377407,157,1.6429039794608473,CHINA MAINLAND,Academic
Kyung Hee University,778,15093,90.61696658097686,158,1.5530526992287919,SOUTH KOREA,Academic
Texas A&M University System,768,16356,92.83854166666666,159,1.5196678385416666,USA,Academic System
Delft University of Technology,764,14231,92.40837696335078,160,1.4353434554973823,NETHERLANDS,Academic
Tokyo Institute of Technology,759,8813,85.11198945981555,161,0.9366864295125166,JAPAN,Academic
Pusan National University,754,10704,87.13527851458885,162,1.0646736074270557,SOUTH KOREA,Academic
North Carolina State University,739,22842,94.45196211096076,163,2.2575564276048716,USA,Academic
University of Manchester,737,18127,93.35142469470827,164,1.8664331071913163,ENGLAND,Academic
Cornell University,735,18113,92.38095238095238,165,1.806837551020408,USA,Academic
University of Tennessee System,729,17242,93.4156378600823,166,1.852980109739369,USA,Academic System
Lomonosov Moscow State University,728,8470,79.25824175824175,167,1.0016722527472528,RUSSIA,Academic
"Institute of Metal Research, CAS",725,24291,97.10344827586206,168,2.317394344827586,CHINA MAINLAND,Research Institute
Indian Institute of Science (IISC) - Bangalore,724,10033,89.50276243093923,169,1.092581906077348,INDIA,Academic
Texas A&M University College Station,722,16007,93.49030470914127,170,1.5753558171745152,USA,Academic
ITMO University,722,7955,75.34626038781164,170,1.127645706371191,RUSSIA,Academic
Autonomous University of Barcelona,717,12984,94.00278940027894,172,1.4308615062761505,SPAIN,Academic
Jinan University,716,14511,91.89944134078212,173,1.8556483240223463,CHINA MAINLAND,Academic
University Town of Shenzhen,715,25918,92.3076923076923,174,2.716917902097902,CHINA MAINLAND,Academic System
Barcelona Institute of Science & Technology,713,19116,95.37166900420758,175,2.01604824684432,SPAIN,Research Institute
"Technical Institute of Physics & Chemistry, CAS",712,25932,95.78651685393258,176,2.633699859550562,CHINA MAINLAND,Research Institute
Japan Science & Technology Agency (JST),703,14498,90.61166429587483,177,1.4434975817923188,JAPAN,Government
KU Leuven,702,10563,90.02849002849003,178,1.160235185185185,BELGIUM,Academic
East China Normal University,702,16885,94.30199430199431,178,1.9945524216524215,CHINA MAINLAND,Academic
Fuzhou University,702,17666,93.58974358974359,178,2.229149715099715,CHINA MAINLAND,Academic
University of Tennessee Knoxville,698,16929,93.69627507163324,181,1.8973843839541549,USA,Academic
"Shanghai Institute of Ceramics, CAS",692,23661,97.83236994219652,182,2.625190751445087,CHINA MAINLAND,Research Institute
University of Pennsylvania,690,17695,94.05797101449276,183,1.9456089855072463,USA,Academic
Kyushu University,690,10881,88.1159420289855,183,1.26092884057971,JAPAN,Academic
"Ningbo Institute of Materials Technology and Engineering, CAS",690,19995,93.47826086956522,183,2.342406956521739,CHINA MAINLAND,Research Institute
University of Waterloo,689,20567,92.45283018867924,186,2.0828851959361394,CANADA,Academic
National Institute of Standards & Technology (NIST) - USA,683,12776,91.21522693997072,187,1.340927672035139,USA,Government
China University of Petroleum,682,15508,94.28152492668622,188,1.834416568914956,CHINA MAINLAND,Academic
Southwest University - China,682,14006,95.01466275659824,188,1.7085366568914955,CHINA MAINLAND,Academic
University of Massachusetts System,682,16893,91.64222873900293,188,1.9014030791788858,USA,Academic System
Qingdao University,681,17977,95.00734214390602,191,2.29714140969163,CHINA MAINLAND,Academic
Chinese Academy of Engineering Physics,679,10218,87.48159057437408,192,1.3159918998527247,CHINA MAINLAND,Research Institute
University of Minnesota System,673,12276,92.86775631500743,193,1.4361020802377416,USA,Academic System
South China Normal University,669,11873,94.17040358744396,194,1.7770659192825116,CHINA MAINLAND,Academic
Lanzhou University,668,15782,92.51497005988024,195,2.0058718562874254,CHINA MAINLAND,Academic
Academia Sinica - Taiwan,667,14865,91.45427286356822,196,1.5896665667166419,TAIWAN,Research Institute
