Name,Web of Science Documents,Times Cited,% Docs Cited,Rank,Category Normalized Citation Impact,Country or Region,Organization Type
Pennsylvania State University - University Park,4559,118676,87.69466988374643,149,2.3859182496161444,USA,Academic
University of North Carolina,4535,68811,83.4619625137817,150,1.527163770672547,USA,Academic System
National Institute of Advanced Industrial Science & Technology (AIST),4525,46393,80.5303867403315,151,1.010984508287293,JAPAN,Research Institute
University of Washington Seattle,4520,140346,86.79203539823008,152,2.8392103982300885,USA,Academic
Universidade de Lisboa,4486,70263,84.81943825234062,153,1.6263464110566206,PORTUGAL,Academic
Technical University of Denmark,4441,67138,78.92366584102679,154,1.6034947984688135,DENMARK,Academic
Suzhou University,4426,87453,84.47808404880253,155,1.6569279032986894,CHINA MAINLAND,Academic
National Taiwan University,4421,64388,82.17597828545577,156,1.4302577471160371,TAIWAN,Academic
University of Geneva,4419,116353,91.10658520027155,157,2.622220117673682,SWITZERLAND,Academic
Georgia Institute of Technology,4406,120617,83.93100317748525,158,2.5242493871992737,USA,Academic
NASA Jet Propulsion Laboratory (JPL),4368,93980,86.44688644688645,159,2.2186661172161175,USA,Government
Sungkyunkwan University (SKKU),4343,63891,85.0333870596362,160,1.243611812111444,SOUTH KOREA,Academic
"Institute of Physics, CAS",4316,76280,87.97497683039852,161,1.5622923772011121,CHINA MAINLAND,Research Institute
UK Research & Innovation (UKRI),4310,94498,88.0278422273782,162,1.9581370533642692,ENGLAND,Government
Columbia University,4285,141473,86.90781796966161,163,2.9635348658109684,USA,Academic
Sichuan University,4285,48475,84.50408401400233,163,1.1032605834305718,CHINA MAINLAND,Academic
Shenzhen University,4260,65858,84.48356807511736,165,1.477138192488263,CHINA MAINLAND,Academic
Cornell University,4237,99265,86.16945952324758,166,2.338484706160019,USA,Academic
Universite de Toulouse,4204,72332,85.01427212178876,167,1.7079794243577546,FRANCE,Academic System
Wuhan University,4175,66463,87.1377245508982,168,1.4690575329341318,CHINA MAINLAND,Academic
National University of Defense Technology - China,4170,25539,68.75299760191847,169,0.6325508872901678,CHINA MAINLAND,Academic
Saint Petersburg State University,4154,27913,73.83245064997593,170,0.7987732546942706,RUSSIA,Academic
Technische Universitat Dresden,4149,71259,86.02072788623765,171,1.6586395516992045,GERMANY (FED REP GER),Academic
Smithsonian Astrophysical Observatory,4142,117085,93.52969579913085,172,2.567896475132786,USA,Academic
Brookhaven National Laboratory,4109,94172,87.24750547578486,173,2.1134753954733516,USA,Research Institute
Uppsala University,4107,72103,90.2118334550767,174,1.7143758704650598,SWEDEN,Academic
University of Naples Federico II,4096,89180,84.8388671875,175,2.145527392578125,ITALY,Academic
University of Hamburg,4069,99985,85.84418776112066,176,2.2477320963381664,GERMANY (FED REP GER),Academic
KU Leuven,4054,49294,83.10310804144055,177,1.327499210656142,BELGIUM,Academic
Northwestern University,4048,125666,89.649209486166,178,2.693091057312253,USA,Academic
University of Minnesota System,4040,102852,89.23267326732673,179,2.258718316831683,USA,Academic System
"Institute of High Energy Physics, CAS",4008,67028,86.12774451097805,180,1.7106299401197607,CHINA MAINLAND,Research Institute
RWTH Aachen University,3981,82557,87.18914845516203,181,2.0342384576739514,GERMANY (FED REP GER),Academic
Dalian University of Technology,3980,42507,84.12060301507537,182,1.0222793467336684,CHINA MAINLAND,Academic
Institut Polytechnique de Paris,3967,68376,85.22813208974036,183,1.5464681623392993,FRANCE,Academic
SLAC National Accelerator Laboratory,3965,110340,89.45775535939471,184,2.4685500630517025,USA,Research Institute
University of Copenhagen,3958,110270,91.33400707427994,185,2.4093817584638706,DENMARK,Academic
Autonomous University of Madrid,3957,87911,91.15491533990397,186,2.024811271165024,SPAIN,Academic
Chinese Academy of Engineering Physics,3954,23646,73.54577642893273,187,0.6123430197268589,CHINA MAINLAND,Research Institute
Shanghai University,3947,39055,79.85812009120852,188,0.9312733468457056,CHINA MAINLAND,Academic
