Name,Web of Science Documents,Times Cited,% Docs Cited,Rank,Category Normalized Citation Impact,Country or Region,Organization Type
University of Missouri System,268,1682,73.13432835820896,146,1.856608208955224,USA,Academic System
Radboud University Nijmegen,263,587,48.669201520912544,147,0.6833958174904943,NETHERLANDS,Academic
University of Central Florida,262,1370,71.7557251908397,148,1.5899858778625955,USA,Academic
University of Auckland,262,614,50.0,148,0.7483339694656489,NEW ZEALAND,Academic
Carleton University,262,1102,68.32061068702289,148,1.3621236641221373,CANADA,Academic
University of Sussex,262,546,52.29007633587786,148,0.8320782442748091,ENGLAND,Academic
University of Milan,261,148,24.904214559386972,152,0.6782681992337164,ITALY,Academic
Stockholm University,260,709,53.07692307692308,153,0.8320788461538462,SWEDEN,Academic
University of Granada,260,226,25.384615384615383,153,0.2638196153846154,SPAIN,Academic
Arizona State University-Downtown Phoenix,260,2655,79.61538461538461,153,2.933236538461539,USA,Academic
Universidade de Coimbra,259,254,32.04633204633205,156,0.33746911196911195,PORTUGAL,Academic
Victoria University Wellington,256,894,57.421875,157,1.09682109375,NEW ZEALAND,Academic
Universidad Carlos III de Madrid,253,121,19.367588932806324,158,0.1266403162055336,SPAIN,Academic
Goethe University Frankfurt,252,281,32.53968253968254,159,0.42729603174603176,GERMANY (FED REP GER),Academic
Pennsylvania State System of Higher Education (PASSHE),252,1292,79.76190476190477,159,1.6491210317460319,USA,Academic System
Nottingham Trent University,251,778,49.800796812749006,161,1.0139812749003985,ENGLAND,Academic
Johns Hopkins University,248,1220,66.12903225806451,162,1.546491129032258,USA,Academic
Utah System of Higher Education,248,1027,62.903225806451616,162,1.3609403225806453,USA,Academic System
Queens University Belfast,246,610,54.47154471544715,164,0.9459353658536587,NORTHERN IRELAND,Academic
Tel Aviv University,245,624,54.69387755102041,165,1.1632420408163267,ISRAEL,Academic
University of South Carolina System,245,1737,73.46938775510205,165,1.970306530612245,USA,Academic System
Autonomous University of Madrid,244,210,26.639344262295083,167,0.33306024590163935,SPAIN,Academic
University of Wisconsin Madison,242,768,58.26446280991735,168,1.011413223140496,USA,Academic
Royal Melbourne Institute of Technology (RMIT),241,677,48.96265560165975,169,1.0700547717842324,AUSTRALIA,Academic
University of South Carolina Columbia,239,1678,72.80334728033473,170,1.976282008368201,USA,Academic
Universidade de Sao Paulo,238,188,30.672268907563026,171,0.4045768907563025,BRAZIL,Academic
University of Cape Town,236,427,46.61016949152542,172,0.7733550847457626,SOUTH AFRICA,Academic
La Trobe University,235,673,55.74468085106383,173,0.9786144680851064,AUSTRALIA,Academic
University of Basque Country,235,245,26.382978723404253,173,0.2812953191489362,SPAIN,Academic
State University of New York (SUNY) Albany,234,1778,80.34188034188034,175,2.3336,USA,Academic
Ohio State University,234,1070,64.95726495726495,175,1.7328273504273506,USA,Academic
University of Hamburg,231,475,48.05194805194805,177,0.7903476190476191,GERMANY (FED REP GER),Academic
University of Iowa,229,605,48.47161572052402,178,0.8829834061135372,USA,Academic
Laval University,229,508,43.66812227074236,178,0.7362358078602621,CANADA,Academic
Pennsylvania State University - University Park,229,1217,71.17903930131004,178,1.9092393013100437,USA,Academic
University of Pittsburgh,227,670,47.136563876651984,181,0.996166960352423,USA,Academic
University of Antwerp,227,575,52.863436123348016,181,0.862336563876652,BELGIUM,Academic
Vrije Universiteit Brussel,226,740,47.34513274336283,183,1.1282969026548673,BELGIUM,Academic
Florida International University,225,1052,59.111111111111114,184,1.2588848888888888,USA,Academic
University of Strathclyde,224,375,42.857142857142854,185,0.8100214285714287,SCOTLAND,Academic
University of Salamanca,221,181,17.194570135746606,186,0.28565882352941174,SPAIN,Academic
Western Sydney University,220,302,41.81818181818181,187,0.7417809090909091,AUSTRALIA,Academic
Wayne State University,219,1096,75.79908675799086,188,1.6564730593607306,USA,Academic
Temple University,219,1407,77.6255707762557,188,1.8218904109589042,USA,Academic
University of Witwatersrand,219,307,44.29223744292237,188,0.47866484018264843,SOUTH AFRICA,Academic
Lancaster University,219,675,55.70776255707762,188,1.4083018264840184,ENGLAND,Academic
University of Geneva,218,271,39.44954128440367,192,0.42541422018348624,SWITZERLAND,Academic
University of Quebec,218,426,44.4954128440367,192,0.5317986238532111,CANADA,Academic System
University of Southampton,217,377,39.63133640552996,194,0.6308004608294931,ENGLAND,Academic
University of Exeter,215,360,43.72093023255814,195,0.6733697674418605,ENGLAND,Academic
Emory University,214,733,62.616822429906534,196,1.4672443925233645,USA,Academic
University of Zagreb,214,129,30.8411214953271,196,0.5821719626168225,CROATIA,Academic
University of Arizona,213,866,64.7887323943662,198,1.28261220657277,USA,Academic
Middlesex University,210,337,35.714285714285715,199,0.6579409523809523,ENGLAND,Academic
University College Dublin,208,440,41.82692307692308,200,0.7943355769230769,IRELAND,Academic
University of Turin,207,385,43.47826086956522,201,0.6797502415458938,ITALY,Academic
Flinders University South Australia,206,712,57.76699029126213,202,1.1042839805825244,AUSTRALIA,Academic
University of Louisville,205,1490,77.5609756097561,203,2.283609268292683,USA,Academic
University of California San Francisco,204,707,61.274509803921575,204,1.0828274509803921,USA,Academic
University of Connecticut,204,714,51.9607843137255,204,0.8367509803921569,USA,Academic
University of Aberdeen,204,175,26.96078431372549,204,0.3444754901960784,SCOTLAND,Academic
Universidad Nacional de Educacion a Distancia (UNED),203,106,17.733990147783253,207,0.415776354679803,SPAIN,Academic
University of South Africa,202,135,29.207920792079207,208,0.19508366336633665,SOUTH AFRICA,Academic
University of Zurich,202,500,50.99009900990099,208,1.1612836633663368,SWITZERLAND,Academic
Newcastle University - UK,201,300,45.27363184079602,210,0.6422358208955224,ENGLAND,Academic
University of London School Oriental & African Studies (SOAS),200,327,42.5,211,0.8773525000000001,ENGLAND,Academic
Iowa State University,195,1406,77.94871794871796,212,2.2827317948717947,USA,Academic
University of Houston,195,659,67.17948717948717,212,1.4740753846153847,USA,Academic
University of Houston System,195,659,67.17948717948717,212,1.4740753846153847,USA,Academic System
Birkbeck University London,195,330,42.05128205128205,212,0.8017866666666666,ENGLAND,Academic
University of Warsaw,194,202,30.412371134020617,216,0.5434407216494845,POLAND,Academic
University of Denver,193,812,66.32124352331607,217,1.3446906735751296,USA,Academic
University of Wollongong,193,415,53.8860103626943,217,0.7089875647668393,AUSTRALIA,Academic
University of Alberta,193,403,53.36787564766839,217,0.9985471502590675,CANADA,Academic
Universidad Nacional Autonoma de Mexico,192,135,25.0,220,0.34631354166666667,MEXICO,Academic
University of Gothenburg,191,675,65.44502617801047,221,1.0509214659685866,SWEDEN,Academic
Princeton University,191,1198,49.73821989528796,221,2.745932984293194,USA,Academic
University of Dundee,191,336,42.40837696335078,221,0.7295696335078534,SCOTLAND,Academic
University of Sevilla,190,193,17.36842105263158,224,0.31814789473684213,SPAIN,Academic
Trinity College Dublin,190,347,42.10526315789473,224,0.6455605263157894,IRELAND,Academic
University of Saskatchewan,189,401,46.56084656084656,226,0.7585772486772487,CANADA,Academic
Bocconi University,189,208,35.978835978835974,226,0.4287804232804233,ITALY,Academic
Humboldt University of Berlin,188,353,47.340425531914896,228,0.6115968085106384,GERMANY (FED REP GER),Academic
University of Macau,187,500,54.01069518716578,229,1.0314336898395722,MACAU,Academic
Western University (University of Western Ontario),186,539,58.602150537634415,230,0.7907548387096774,CANADA,Academic
Washington University (WUSTL),185,629,62.16216216216216,231,1.096572972972973,USA,Academic
Bar Ilan University,185,608,63.78378378378379,231,1.0092405405405407,ISRAEL,Academic
University of Alabama Tuscaloosa,184,866,64.67391304347827,233,1.7515722826086957,USA,Academic
John Jay College of Criminal Justice (CUNY),184,949,71.73913043478261,233,1.4792510869565219,USA,Academic
University of Haifa,184,427,46.73913043478261,233,0.7844902173913044,ISRAEL,Academic
Saint Louis University,183,852,67.21311475409836,236,1.6023896174863388,USA,Academic
Macquarie University,181,386,48.61878453038674,237,0.697660773480663,AUSTRALIA,Academic
University of Colorado Boulder,180,1083,66.66666666666666,238,2.184957777777778,USA,Academic
University of Calgary,180,274,50.0,238,0.5819705555555555,CANADA,Academic
Universidad de Castilla-La Mancha,180,89,21.11111111111111,238,0.18984777777777778,SPAIN,Academic
University of Maribor,179,243,44.134078212290504,241,0.5036675977653632,SLOVENIA,Academic
Universidad Nacional de Colombia,179,67,8.938547486033519,241,0.2654329608938547,COLOMBIA,Academic
University of Tennessee System,178,841,64.60674157303372,243,1.3290460674157303,USA,Academic System
Keele University,178,308,47.19101123595505,243,1.226529213483146,ENGLAND,Academic
Sheffield Hallam University,178,316,43.82022471910113,243,0.7739814606741574,ENGLAND,Academic
Consejo Nacional de Investigaciones Cientificas y Tecnicas (CONICET),177,101,24.293785310734464,246,0.21038813559322034,ARGENTINA,Government
University of Nevada Las Vegas,176,677,62.5,247,1.3269738636363637,USA,Academic
University of Vienna,176,251,40.340909090909086,247,0.6658039772727272,AUSTRIA,Academic
Pompeu Fabra University,176,197,33.52272727272727,247,0.5762375,SPAIN,Academic
University of Georgia,175,894,69.14285714285714,250,1.6582668571428572,USA,Academic
University of Zaragoza,175,117,21.142857142857142,250,0.1962782857142857,SPAIN,Academic
University of Santiago De Compostela,173,301,27.74566473988439,252,0.8027583815028903,SPAIN,Academic
University of the Andes Colombia,173,146,26.589595375722542,252,0.36871387283236995,COLOMBIA,Academic
Swinburne University of Technology,172,744,66.86046511627907,254,1.0880930232558141,AUSTRALIA,Academic
Universidad del Rosario,171,52,12.280701754385964,255,0.09259649122807018,COLOMBIA,Academic
University of Westminster,171,275,41.52046783625731,255,0.5735789473684211,ENGLAND,Academic
University of Arkansas System,170,826,76.47058823529412,257,1.5742070588235295,USA,Academic System
State University of New York (SUNY) Buffalo,168,708,60.11904761904761,258,1.319682738095238,USA,Academic
Wuhan University,164,249,43.90243902439025,259,0.9232792682926829,CHINA MAINLAND,Academic
Free University of Berlin,164,456,50.609756097560975,259,0.815980487804878,GERMANY (FED REP GER),Academic
Harvard Medical School,164,408,58.536585365853654,259,0.9289762195121951,USA,Health
Russian Academy of Sciences,163,62,20.858895705521473,262,0.29238588957055217,RUSSIA,National Academy
University of Huddersfield,163,622,65.03067484662577,262,1.2907245398773006,ENGLAND,Academic
China University of Political Science & Law,162,132,34.5679012345679,264,0.4161641975308642,CHINA MAINLAND,Academic
Washington State University,160,780,66.875,265,1.408045,USA,Academic
Universidade de Brasilia,160,124,31.874999999999996,265,0.242046875,BRAZIL,Academic
University of Surrey,160,507,56.875,265,1.49939,ENGLAND,Academic
Open University - UK,159,316,52.83018867924528,268,1.1320163522012578,ENGLAND,Academic
Texas A&M University College Station,158,493,59.49367088607595,269,1.146556329113924,USA,Academic
University of Utah,158,572,66.45569620253164,269,1.238074683544304,USA,Academic
Queens University - Canada,158,583,59.49367088607595,269,1.0749569620253163,CANADA,Academic
University of Lausanne,156,446,63.46153846153846,272,1.1320820512820513,SWITZERLAND,Academic
Universidade do Estado do Rio de Janeiro,156,73,21.153846153846153,272,0.2246724358974359,BRAZIL,Academic
University of Otago,155,413,61.935483870967744,274,0.9214232258064518,NEW ZEALAND,Academic
University of Kentucky,154,942,61.68831168831169,275,1.636798051948052,USA,Academic
Brown University,154,509,59.74025974025974,275,1.132612987012987,USA,Academic
University of Nebraska Lincoln,153,690,70.58823529411765,277,1.3233464052287582,USA,Academic
Texas State University San Marcos,153,840,71.24183006535948,277,1.66501045751634,USA,Academic
Aarhus University,153,312,49.673202614379086,277,0.8353718954248367,DENMARK,Academic
University of Central Lancashire,153,354,52.94117647058824,277,0.6101196078431372,ENGLAND,Academic
University of East Anglia,153,329,43.13725490196079,277,0.7962529411764706,ENGLAND,Academic
Boston College,152,483,48.026315789473685,282,0.926629605263158,USA,Academic
University of Arkansas Fayetteville,151,714,76.15894039735099,283,1.575003973509934,USA,Academic
University of Massachusetts Lowell,151,941,82.78145695364239,283,1.988671523178808,USA,Academic
University of Reading,150,172,38.666666666666664,285,0.547832,ENGLAND,Academic
Autonomous University of Barcelona,149,110,28.859060402684566,286,0.2713228187919463,SPAIN,Academic
University of Oviedo,149,205,20.80536912751678,286,0.33462483221476513,SPAIN,Academic
University of York - UK,149,459,62.41610738255034,286,1.1481456375838925,ENGLAND,Academic
Bond University,148,207,54.054054054054056,289,0.5508837837837839,AUSTRALIA,Academic
Renmin University of China,148,207,35.13513513513514,289,0.7387,CHINA MAINLAND,Academic
University College Cork,148,301,52.702702702702695,289,0.7120074324324325,IRELAND,Academic
University of North Texas Denton,147,622,53.06122448979592,292,1.4291333333333331,USA,Academic
Singapore Management University,147,235,48.29931972789115,292,0.6763972789115646,SINGAPORE,Academic
University of North Texas System,147,622,53.06122448979592,292,1.4291333333333334,USA,Academic System
Ministry of Education & Science of Ukraine,146,92,25.34246575342466,295,0.35449726027397266,UKRAINE,Government
Case Western Reserve University,144,386,51.388888888888886,296,1.1530645833333333,USA,Academic
Saint Petersburg State University,144,91,29.86111111111111,296,0.3522,RUSSIA,Academic
University of Delaware,143,811,72.72727272727273,298,1.780453146853147,USA,Academic
Tomsk State University,143,36,16.083916083916083,298,0.08018041958041958,RUSSIA,Academic
Coventry University,142,428,52.112676056338024,300,0.6666528169014084,ENGLAND,Academic
Loyola University Chicago,141,629,58.156028368794324,301,1.5139056737588652,USA,Academic
University of Mississippi,141,490,65.95744680851064,301,1.195363829787234,USA,Academic
University of California Davis,141,537,64.53900709219859,301,4.493395035460993,USA,Academic
Liverpool John Moores University,141,472,51.77304964539007,301,0.9147219858156028,ENGLAND,Academic
University of Bern,140,179,46.42857142857143,305,0.6384107142857144,SWITZERLAND,Academic
Universitat d'Alacant,140,56,19.28571428571429,305,0.134615,SPAIN,Academic
Uppsala University,139,206,48.201438848920866,307,0.5297014388489208,SWEDEN,Academic
Universidad de Chile,139,73,25.179856115107913,307,0.1917928057553957,CHILE,Academic
Stellenbosch University,138,171,35.507246376811594,309,0.4198485507246377,SOUTH AFRICA,Academic
University of Newcastle,138,213,55.072463768115945,309,0.645168115942029,AUSTRALIA,Academic
University of Trento,136,132,32.35294117647059,311,0.564872794117647,ITALY,Academic
University of Missouri Saint Louis,135,1191,77.77777777777779,312,2.472306666666667,USA,Academic
University of Texas at San Antonio (UTSA),134,826,82.83582089552239,313,2.0208395522388063,USA,Academic
University of Victoria,134,304,50.74626865671642,313,0.9726395522388059,CANADA,Academic
University of Rijeka,134,57,29.1044776119403,313,0.2661089552238806,CROATIA,Academic
University of Bonn,134,198,38.059701492537314,313,0.45398805970149253,GERMANY (FED REP GER),Academic
University of Tennessee Knoxville,134,682,64.17910447761194,313,1.4531425373134328,USA,Academic
West Virginia University,133,245,51.127819548872175,318,0.8985511278195488,USA,Academic
Brunel University,133,178,39.097744360902254,318,0.5944789473684211,ENGLAND,Academic
Luiss Guido Carli University,133,219,38.34586466165413,318,0.6298180451127819,ITALY,Academic
Istanbul University,132,58,14.393939393939394,321,0.12950530303030303,TURKEY,Academic
Universidad de Malaga,132,80,17.424242424242426,321,0.21478106060606061,SPAIN,Academic
Dostoevsky Omsk State University,132,29,15.151515151515152,321,0.07006969696969698,RUSSIA,Academic
University of Luxembourg,131,324,55.72519083969466,324,0.95986106870229,LUXEMBOURG,Academic
University of Deusto,131,285,34.35114503816794,324,0.6960603053435114,SPAIN,Academic
University of the Western Cape,130,111,40.0,326,0.3150684615384615,SOUTH AFRICA,Academic
Universidade Federal de Minas Gerais,128,100,31.25,327,0.24961484375,BRAZIL,Academic
University of Ljubljana,128,169,40.625,327,0.5877757812500001,SLOVENIA,Academic
National University of Ireland (NUI) Galway,128,326,47.65625,327,0.73356953125,IRELAND,Academic
University of Canberra,127,258,54.330708661417326,330,0.7159370078740158,AUSTRALIA,Academic
